id,gender,monetary,recency,frequency,duration,purchase,recency2,monetary2,frequency2,predict222,recency3,monetary3,frequency3,predict555
12068,F,191,6,1,6,0,2,1,1,0.052511416,4,3,1,0.043478261
12161,M,196,8,1,8,0,2,1,1,0.052511416,4,3,1,0.043478261
12434,F,209,8,1,8,0,2,1,1,0.052511416,4,3,1,0.043478261
12685,F,214,6,1,6,0,2,2,1,0.116607774,4,3,1,0.043478261
13554,M,232,8,1,8,0,2,2,1,0.116607774,4,3,1,0.043478261
12326,F,207,8,1,8,0,2,1,1,0.052511416,4,3,1,0.043478261
13037,F,190,6,1,6,0,2,1,1,0.052511416,4,3,1,0.043478261
13771,F,217,6,1,6,0,2,2,1,0.116607774,4,3,1,0.043478261
13242,M,184,8,1,8,0,2,1,1,0.052511416,4,3,1,0.043478261
13311,M,238,6,1,6,0,2,2,1,0.116607774,4,3,1,0.043478261
12321,F,225,8,1,8,0,2,2,1,0.116607774,4,3,1,0.043478261
13385,F,195,6,1,6,0,2,1,1,0.052511416,4,3,1,0.043478261
12521,F,194,8,1,8,0,2,1,1,0.052511416,4,3,1,0.043478261
12100,M,207,6,1,6,0,2,1,1,0.052511416,4,3,1,0.043478261
13829,M,215,8,1,8,0,2,2,1,0.116607774,4,3,1,0.043478261
12943,M,228,8,1,8,1,2,2,1,0.116607774,4,3,1,0.043478261
12088,F,200,6,1,6,0,2,1,1,0.052511416,4,3,1,0.043478261
13151,F,199,8,1,8,0,2,1,1,0.052511416,4,3,1,0.043478261
12232,F,191,8,1,8,0,2,1,1,0.052511416,4,3,1,0.043478261
12882,F,225,6,1,6,0,2,2,1,0.116607774,4,3,1,0.043478261
12965,F,213,6,1,6,0,2,2,1,0.116607774,4,3,1,0.043478261
13705,F,215,8,1,8,0,2,2,1,0.116607774,4,3,1,0.043478261
13269,F,224,8,1,8,0,2,2,1,0.116607774,4,3,1,0.043478261
12750,M,448,32,10,84,0,1,2,2,0.073275862,1,5,5,0.038461538
13129,M,316,22,11,78,0,1,2,2,0.073275862,1,5,5,0.038461538
13315,M,360,28,12,88,0,1,2,2,0.073275862,1,5,5,0.038461538
12956,F,350,22,10,56,0,1,2,2,0.073275862,1,5,5,0.038461538
12228,M,412,22,10,58,0,1,2,2,0.073275862,1,5,5,0.038461538
12815,F,353,28,12,84,0,1,2,2,0.073275862,1,5,5,0.038461538
13097,F,371,30,11,88,0,1,2,2,0.073275862,1,5,5,0.038461538
13013,M,366,34,12,68,0,1,2,2,0.073275862,1,5,5,0.038461538
13237,F,415,26,11,68,0,1,2,2,0.073275862,1,5,5,0.038461538
12079,M,374,36,11,66,0,1,2,2,0.073275862,1,5,5,0.038461538
12231,F,393,22,11,44,0,1,2,2,0.073275862,1,5,5,0.038461538
12369,F,323,34,12,70,0,1,2,2,0.073275862,1,5,5,0.038461538
12643,F,379,34,10,64,0,1,2,2,0.073275862,1,5,5,0.038461538
12935,F,379,18,10,64,0,1,2,2,0.073275862,1,5,5,0.038461538
13517,F,379,24,10,60,0,1,2,2,0.073275862,1,5,5,0.038461538
13081,F,357,32,12,92,0,1,2,2,0.073275862,1,5,5,0.038461538
13434,M,427,34,12,88,0,1,2,2,0.073275862,1,5,5,0.038461538
12562,M,446,30,10,62,0,1,2,2,0.073275862,1,5,5,0.038461538
12779,M,374,28,10,56,0,1,2,2,0.073275862,1,5,5,0.038461538
12598,F,300,20,12,62,0,1,2,2,0.073275862,1,5,5,0.038461538
13811,F,311,32,12,60,0,1,2,2,0.073275862,1,5,5,0.038461538
12038,M,427,30,12,98,1,1,2,2,0.073275862,1,5,5,0.038461538
12230,F,360,30,10,74,0,1,2,2,0.073275862,1,5,5,0.038461538
12139,F,434,34,11,66,0,1,2,2,0.073275862,1,5,5,0.038461538
13412,M,404,28,11,88,0,1,2,2,0.073275862,1,5,5,0.038461538
12867,F,451,32,12,70,0,1,2,2,0.073275862,1,5,5,0.038461538
12042,F,49,6,2,12,0,2,1,1,0.052511416,4,1,2,0.038461538
12596,F,51,8,2,14,0,2,1,1,0.052511416,4,1,2,0.038461538
12208,M,45,8,2,14,0,2,1,1,0.052511416,4,1,2,0.038461538
13183,M,60,8,2,14,0,2,1,1,0.052511416,4,1,2,0.038461538
13238,F,79,6,2,14,0,2,1,1,0.052511416,4,1,2,0.038461538
13621,F,111,8,2,14,0,2,1,1,0.052511416,4,1,2,0.038461538
13520,M,57,6,2,14,0,2,1,1,0.052511416,4,1,2,0.038461538
13822,M,35,6,2,10,0,2,1,1,0.052511416,4,1,2,0.038461538
12098,M,102,8,2,12,0,2,1,1,0.052511416,4,1,2,0.038461538
13009,F,96,8,2,10,0,2,1,1,0.052511416,4,1,2,0.038461538
12112,M,72,8,2,16,1,2,1,1,0.052511416,4,1,2,0.038461538
13432,F,94,8,2,12,0,2,1,1,0.052511416,4,1,2,0.038461538
13195,F,60,6,2,10,0,2,1,1,0.052511416,4,1,2,0.038461538
12024,F,36,6,2,10,0,2,1,1,0.052511416,4,1,2,0.038461538
12171,M,95,8,2,12,0,2,1,1,0.052511416,4,1,2,0.038461538
13745,F,81,6,2,10,0,2,1,1,0.052511416,4,1,2,0.038461538
13632,F,80,6,2,14,0,2,1,1,0.052511416,4,1,2,0.038461538
13965,F,104,8,2,12,0,2,1,1,0.052511416,4,1,2,0.038461538
13411,F,102,6,2,10,0,2,1,1,0.052511416,4,1,2,0.038461538
13780,F,93,8,2,12,0,2,1,1,0.052511416,4,1,2,0.038461538
13505,F,71,6,2,12,0,2,1,1,0.052511416,4,1,2,0.038461538
12372,F,39,6,2,10,0,2,1,1,0.052511416,4,1,2,0.038461538
12419,F,87,6,2,14,0,2,1,1,0.052511416,4,1,2,0.038461538
13074,M,36,6,2,14,0,2,1,1,0.052511416,4,1,2,0.038461538
12734,M,92,6,2,12,0,2,1,1,0.052511416,4,1,2,0.038461538
12358,M,35,8,2,10,0,2,1,1,0.052511416,4,1,2,0.038461538
12915,F,223,14,1,14,0,1,2,1,0.037344398,2,3,1,0.033333333
12509,M,236,14,1,14,0,1,2,1,0.037344398,2,3,1,0.033333333
12495,F,225,14,1,14,0,1,2,1,0.037344398,2,3,1,0.033333333
12569,F,235,14,1,14,0,1,2,1,0.037344398,2,3,1,0.033333333
12099,F,210,16,1,16,0,1,2,1,0.037344398,2,3,1,0.033333333
13688,F,231,16,1,16,0,1,2,1,0.037344398,2,3,1,0.033333333
12553,F,188,16,1,16,0,1,1,1,0.031884058,2,3,1,0.033333333
13961,F,182,14,1,14,0,1,1,1,0.031884058,2,3,1,0.033333333
12217,F,189,16,1,16,0,1,1,1,0.031884058,2,3,1,0.033333333
13730,F,185,14,1,14,0,1,1,1,0.031884058,2,3,1,0.033333333
12502,M,215,16,1,16,0,1,2,1,0.037344398,2,3,1,0.033333333
13366,M,184,16,1,16,0,1,1,1,0.031884058,2,3,1,0.033333333
12559,F,229,16,1,16,1,1,2,1,0.037344398,2,3,1,0.033333333
12033,M,221,14,1,14,0,1,2,1,0.037344398,2,3,1,0.033333333
12078,F,216,14,1,14,0,1,2,1,0.037344398,2,3,1,0.033333333
13786,F,214,14,1,14,0,1,2,1,0.037344398,2,3,1,0.033333333
12327,M,242,14,1,14,0,1,2,1,0.037344398,2,3,1,0.033333333
13970,F,241,16,1,16,0,1,2,1,0.037344398,2,3,1,0.033333333
12344,M,227,14,1,14,0,1,2,1,0.037344398,2,3,1,0.033333333
13528,F,225,16,1,16,0,1,2,1,0.037344398,2,3,1,0.033333333
13720,M,232,16,1,16,0,1,2,1,0.037344398,2,3,1,0.033333333
13702,F,206,14,1,14,0,1,1,1,0.031884058,2,3,1,0.033333333
13338,F,189,14,1,14,0,1,1,1,0.031884058,2,3,1,0.033333333
13540,F,218,14,1,14,0,1,2,1,0.037344398,2,3,1,0.033333333
13379,F,237,16,1,16,0,1,2,1,0.037344398,2,3,1,0.033333333
12381,F,215,14,1,14,0,1,2,1,0.037344398,2,3,1,0.033333333
12599,M,210,16,1,16,0,1,2,1,0.037344398,2,3,1,0.033333333
12367,M,236,14,1,14,0,1,2,1,0.037344398,2,3,1,0.033333333
13120,F,187,16,1,16,0,1,1,1,0.031884058,2,3,1,0.033333333
13006,M,222,14,1,14,0,1,2,1,0.037344398,2,3,1,0.033333333
12268,M,40,22,1,22,0,1,1,1,0.031884058,1,1,1,0.03125
12478,F,22,20,1,20,0,1,1,1,0.031884058,1,1,1,0.03125
12772,M,105,18,1,18,0,1,1,1,0.031884058,1,1,1,0.03125
12401,F,97,34,1,34,0,1,1,1,0.031884058,1,1,1,0.03125
13723,M,43,26,1,26,0,1,1,1,0.031884058,1,1,1,0.03125
12288,F,94,24,1,24,0,1,1,1,0.031884058,1,1,1,0.03125
13903,F,20,20,1,20,0,1,1,1,0.031884058,1,1,1,0.03125
13853,F,102,28,1,28,0,1,1,1,0.031884058,1,1,1,0.03125
12816,M,97,26,1,26,0,1,1,1,0.031884058,1,1,1,0.03125
13951,F,20,26,1,26,0,1,1,1,0.031884058,1,1,1,0.03125
13083,F,104,18,1,18,0,1,1,1,0.031884058,1,1,1,0.03125
12387,M,73,22,1,22,0,1,1,1,0.031884058,1,1,1,0.03125
12631,F,29,24,1,24,0,1,1,1,0.031884058,1,1,1,0.03125
12329,F,35,18,1,18,0,1,1,1,0.031884058,1,1,1,0.03125
13918,M,39,26,1,26,1,1,1,1,0.031884058,1,1,1,0.03125
12850,F,49,24,1,24,0,1,1,1,0.031884058,1,1,1,0.03125
13876,M,51,24,1,24,0,1,1,1,0.031884058,1,1,1,0.03125
13594,F,66,30,1,30,0,1,1,1,0.031884058,1,1,1,0.03125
12507,M,26,32,1,32,0,1,1,1,0.031884058,1,1,1,0.03125
12305,F,26,18,1,18,0,1,1,1,0.031884058,1,1,1,0.03125
13152,F,76,30,1,30,0,1,1,1,0.031884058,1,1,1,0.03125
12567,F,110,20,1,20,0,1,1,1,0.031884058,1,1,1,0.03125
13635,F,57,18,1,18,0,1,1,1,0.031884058,1,1,1,0.03125
13123,F,79,20,1,20,0,1,1,1,0.031884058,1,1,1,0.03125
13874,F,53,20,1,20,0,1,1,1,0.031884058,1,1,1,0.03125
12498,M,70,20,1,20,0,1,1,1,0.031884058,1,1,1,0.03125
13752,F,112,34,1,34,0,1,1,1,0.031884058,1,1,1,0.03125
12999,F,69,36,1,36,0,1,1,1,0.031884058,1,1,1,0.03125
12149,F,111,36,1,36,0,1,1,1,0.031884058,1,1,1,0.03125
13915,M,83,18,1,18,0,1,1,1,0.031884058,1,1,1,0.03125
13875,F,48,32,1,32,0,1,1,1,0.031884058,1,1,1,0.03125
12378,M,87,30,1,30,0,1,1,1,0.031884058,1,1,1,0.03125
13309,M,148,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
13170,M,172,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
13158,F,170,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
13326,F,161,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
13056,F,148,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
13634,M,118,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
13577,M,176,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
12765,F,169,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
12662,M,152,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
13375,F,137,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
13573,M,122,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
13149,F,144,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
12235,M,181,14,1,14,1,1,1,1,0.031884058,2,2,1,0.029411765
12096,F,120,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
12811,F,126,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
12663,F,181,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
13248,F,151,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
12888,F,124,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
13197,F,181,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
13288,F,131,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
13211,F,156,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
12323,F,147,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
12129,F,122,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
13437,M,136,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
12780,M,126,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
13756,F,159,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
12603,M,166,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
12287,F,116,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
13070,F,126,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
12754,F,156,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
12134,F,142,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
13803,F,178,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
12465,F,140,14,1,14,0,1,1,1,0.031884058,2,2,1,0.029411765
12335,F,144,16,1,16,0,1,1,1,0.031884058,2,2,1,0.029411765
13282,F,197,16,2,24,0,1,1,1,0.031884058,2,3,2,0.028571429
12421,F,198,14,2,16,0,1,1,1,0.031884058,2,3,2,0.028571429
12205,M,206,14,2,16,0,1,1,1,0.031884058,2,3,2,0.028571429
13290,M,230,16,2,18,0,1,2,1,0.037344398,2,3,2,0.028571429
13455,M,226,14,2,20,0,1,2,1,0.037344398,2,3,2,0.028571429
12688,M,224,16,2,18,0,1,2,1,0.037344398,2,3,2,0.028571429
12468,M,186,16,2,22,0,1,1,1,0.031884058,2,3,2,0.028571429
13132,M,200,16,2,18,1,1,1,1,0.031884058,2,3,2,0.028571429
12277,F,199,14,2,20,0,1,1,1,0.031884058,2,3,2,0.028571429
12351,F,208,16,2,20,0,1,1,1,0.031884058,2,3,2,0.028571429
12755,F,242,14,2,18,0,1,2,1,0.037344398,2,3,2,0.028571429
13944,F,190,16,2,20,0,1,1,1,0.031884058,2,3,2,0.028571429
13506,F,226,14,2,20,0,1,2,1,0.037344398,2,3,2,0.028571429
13524,F,235,16,2,22,0,1,2,1,0.037344398,2,3,2,0.028571429
13740,F,214,14,2,20,0,1,2,1,0.037344398,2,3,2,0.028571429
12807,F,229,16,2,20,0,1,2,1,0.037344398,2,3,2,0.028571429
12548,F,192,16,2,24,0,1,1,1,0.031884058,2,3,2,0.028571429
13718,F,234,14,2,16,0,1,2,1,0.037344398,2,3,2,0.028571429
13835,F,228,14,2,18,0,1,2,1,0.037344398,2,3,2,0.028571429
12732,F,200,16,2,18,0,1,1,1,0.031884058,2,3,2,0.028571429
12537,F,225,14,2,18,0,1,2,1,0.037344398,2,3,2,0.028571429
12021,F,235,16,2,22,0,1,2,1,0.037344398,2,3,2,0.028571429
13115,F,235,16,2,22,0,1,2,1,0.037344398,2,3,2,0.028571429
12547,F,201,14,2,20,0,1,1,1,0.031884058,2,3,2,0.028571429
12844,M,236,14,2,22,0,1,2,1,0.037344398,2,3,2,0.028571429
13370,F,182,14,2,18,0,1,1,1,0.031884058,2,3,2,0.028571429
13639,F,216,16,2,24,0,1,2,1,0.037344398,2,3,2,0.028571429
12456,F,202,14,2,20,0,1,1,1,0.031884058,2,3,2,0.028571429
13233,F,206,16,2,24,0,1,1,1,0.031884058,2,3,2,0.028571429
13759,M,226,14,2,22,0,1,2,1,0.037344398,2,3,2,0.028571429
13518,M,231,14,2,18,0,1,2,1,0.037344398,2,3,2,0.028571429
13989,F,203,16,2,24,0,1,1,1,0.031884058,2,3,2,0.028571429
12788,M,206,14,2,16,0,1,1,1,0.031884058,2,3,2,0.028571429
13948,F,203,14,2,20,0,1,1,1,0.031884058,2,3,2,0.028571429
12519,F,216,16,2,20,0,1,2,1,0.037344398,2,3,2,0.028571429
12676,F,18,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13203,F,18,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
12793,F,16,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
13726,M,32,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
12682,F,73,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
13445,F,23,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
13964,F,32,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
12849,F,30,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
13194,F,80,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13674,F,53,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
12918,F,29,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
12306,F,112,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
13863,M,29,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
12185,F,79,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13900,F,99,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
12405,F,74,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
13673,F,100,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
12930,F,54,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
12605,F,29,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13931,F,102,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
13250,M,91,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13690,F,71,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
12655,M,111,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
12870,F,41,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
13422,M,112,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13888,F,113,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
12524,F,113,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
13695,F,65,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
12984,M,85,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13914,F,78,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13071,M,33,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13355,F,59,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
12182,F,51,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
12020,F,68,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13301,F,16,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
12153,M,92,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13181,F,80,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13590,F,106,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13899,M,58,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13300,M,55,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
13841,F,80,14,1,14,1,1,1,1,0.031884058,2,1,1,0.019607843
13957,M,35,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
13475,F,22,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
12046,F,88,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13260,F,60,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
13342,F,88,14,1,14,0,1,1,1,0.031884058,2,1,1,0.019607843
13340,F,26,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
12133,F,50,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13945,F,90,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13273,F,43,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
13584,F,50,16,1,16,0,1,1,1,0.031884058,2,1,1,0.019607843
12191,F,54,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12646,M,88,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
13982,F,54,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
13670,F,67,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12238,F,80,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12481,M,32,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
12879,F,31,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
13781,F,99,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
12512,M,46,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
13741,F,36,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
13440,F,76,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12186,F,89,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
13580,F,34,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
12438,F,31,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
13331,M,51,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12854,F,88,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
13169,F,91,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
13955,F,75,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
13388,M,63,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
13694,M,38,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12953,F,22,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12300,F,49,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
13041,F,98,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
13727,F,37,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
13646,M,84,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
13221,F,86,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12570,F,36,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
12973,F,112,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
12551,F,78,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
13239,F,23,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
13719,F,101,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
13034,M,55,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
12497,F,81,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
13019,M,54,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12838,F,32,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12861,M,109,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
13787,M,21,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12722,M,20,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
12132,F,43,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
13825,F,28,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12365,F,18,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
12625,F,36,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12822,M,26,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
13482,F,87,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
12511,F,43,10,1,10,0,2,1,1,0.052511416,3,1,1,0.019607843
12900,F,84,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12531,F,69,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
13341,M,107,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
13190,F,15,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12295,F,16,12,1,12,0,2,1,1,0.052511416,3,1,1,0.019607843
12901,M,48,10,1,10,1,2,1,1,0.052511416,3,1,1,0.019607843
13583,M,103,18,2,24,0,1,1,1,0.031884058,1,1,2,0
13906,F,70,34,2,38,0,1,1,1,0.031884058,1,1,2,0
12581,M,31,28,2,36,0,1,1,1,0.031884058,1,1,2,0
13660,F,53,32,2,36,0,1,1,1,0.031884058,1,1,2,0
13106,F,100,20,2,26,0,1,1,1,0.031884058,1,1,2,0
12751,F,41,28,2,36,0,1,1,1,0.031884058,1,1,2,0
12785,M,87,34,2,40,0,1,1,1,0.031884058,1,1,2,0
13335,M,42,20,2,22,0,1,1,1,0.031884058,1,1,2,0
13118,F,49,36,2,44,0,1,1,1,0.031884058,1,1,2,0
12986,F,44,32,2,40,0,1,1,1,0.031884058,1,1,2,0
13494,F,33,26,2,28,0,1,1,1,0.031884058,1,1,2,0
13661,F,96,36,2,42,0,1,1,1,0.031884058,1,1,2,0
13240,F,80,22,2,30,0,1,1,1,0.031884058,1,1,2,0
13968,F,109,32,2,38,0,1,1,1,0.031884058,1,1,2,0
12883,F,42,18,2,20,0,1,1,1,0.031884058,1,1,2,0
12473,F,45,26,2,34,0,1,1,1,0.031884058,1,1,2,0
13401,F,42,18,2,26,0,1,1,1,0.031884058,1,1,2,0
12066,F,107,22,2,30,0,1,1,1,0.031884058,1,1,2,0
13657,F,85,34,2,40,0,1,1,1,0.031884058,1,1,2,0
12670,F,111,18,2,20,0,1,1,1,0.031884058,1,1,2,0
13391,F,33,30,2,34,0,1,1,1,0.031884058,1,1,2,0
12400,F,70,34,2,36,0,1,1,1,0.031884058,1,1,2,0
13049,M,51,34,2,38,0,1,1,1,0.031884058,1,1,2,0
13785,F,83,18,2,24,0,1,1,1,0.031884058,1,1,2,0
12914,F,63,24,2,26,0,1,1,1,0.031884058,1,1,2,0
13924,F,67,34,2,38,0,1,1,1,0.031884058,1,1,2,0
12627,F,81,20,2,28,0,1,1,1,0.031884058,1,1,2,0
13736,F,57,18,2,24,0,1,1,1,0.031884058,1,1,2,0
13489,F,53,26,2,32,0,1,1,1,0.031884058,1,1,2,0
12198,F,96,26,2,28,0,1,1,1,0.031884058,1,1,2,0
12804,F,106,24,2,26,0,1,1,1,0.031884058,1,1,2,0
12639,F,35,36,2,40,0,1,1,1,0.031884058,1,1,2,0
12155,F,95,26,3,32,0,1,1,1,0.031884058,1,1,3,0
12136,F,72,36,4,54,0,1,1,2,0.08,1,1,3,0
13813,F,70,18,3,28,0,1,1,1,0.031884058,1,1,3,0
12430,M,104,30,5,52,0,1,1,2,0.08,1,1,3,0
12715,F,94,26,3,40,0,1,1,1,0.031884058,1,1,3,0
13845,F,150,30,1,30,0,1,1,1,0.031884058,1,2,1,0
13539,F,159,22,1,22,0,1,1,1,0.031884058,1,2,1,0
12427,F,133,32,1,32,0,1,1,1,0.031884058,1,2,1,0
13423,F,123,34,1,34,0,1,1,1,0.031884058,1,2,1,0
12040,F,125,24,1,24,0,1,1,1,0.031884058,1,2,1,0
13153,F,121,26,1,26,0,1,1,1,0.031884058,1,2,1,0
13187,F,152,20,1,20,0,1,1,1,0.031884058,1,2,1,0
12049,M,133,26,1,26,0,1,1,1,0.031884058,1,2,1,0
12266,F,115,34,1,34,0,1,1,1,0.031884058,1,2,1,0
12183,F,125,32,1,32,0,1,1,1,0.031884058,1,2,1,0
13002,M,120,24,1,24,0,1,1,1,0.031884058,1,2,1,0
13234,F,116,28,1,28,0,1,1,1,0.031884058,1,2,1,0
13807,M,152,18,1,18,0,1,1,1,0.031884058,1,2,1,0
12922,M,161,20,1,20,0,1,1,1,0.031884058,1,2,1,0
13913,F,176,20,1,20,0,1,1,1,0.031884058,1,2,1,0
13351,F,177,26,1,26,0,1,1,1,0.031884058,1,2,1,0
12237,F,117,34,1,34,0,1,1,1,0.031884058,1,2,1,0
13350,M,140,18,1,18,0,1,1,1,0.031884058,1,2,1,0
12623,F,159,28,1,28,0,1,1,1,0.031884058,1,2,1,0
